# f 20.0 30.0 40.0 60.0 80.0 100.0 130.0 170.0 210.0 250.0 290.0 350.0 450.0 550.0 650.0 750.0 
2.000000000000000000e+09 2.976107674408163875e+06 2.307314008316449821e+06 1.832675289355109446e+06 1.230163933585164603e+06 8.787332554966532625e+05 6.580560852085325168e+05 4.550178748155929497e+05 3.029659461072886479e+05 2.161126064874240255e+05 1.618839434100411308e+05 1.256305798722909967e+05 9.046339370142814005e+04 5.771360511019003025e+04 3.996900503776279947e+04 2.931552761344949977e+04 2.244853408993079211e+04
3.000000000000000000e+09 1.314860119411556516e+06 1.018302207749497844e+06 8.095014745530015789e+05 5.428892596618639072e+05 3.880287674536519917e+05 2.905855154204919818e+05 2.009303509912608424e+05 1.337493463266310573e+05 9.543547988094091124e+04 7.147343768177338643e+04 5.547960485046083340e+04 3.993077852680242358e+04 2.547115754852436658e+04 1.764184542754482027e+04 1.293940603007795107e+04 9.906732741778429045e+03
4.000000000000000000e+09 7.328881903362374287e+05 5.679830540459834738e+05 4.516086011672323220e+05 3.027000115613051457e+05 2.162730166555804317e+05 1.619879318084586703e+05 1.120593752564571041e+05 7.459054178487569152e+04 5.319619984244625084e+04 3.984179631817864720e+04 3.091608516411182791e+04 2.225655320924642729e+04 1.419346389635256310e+04 9.828524057795963017e+03 7.208243932000423229e+03 5.519372582044627052e+03
5.000000000000000000e+09 4.639639434058651095e+05 3.596063109349366277e+05 2.856499700937707094e+05 1.916360369305144995e+05 1.369271231659996556e+05 1.025364398697505094e+05 7.089759127690824971e+04 4.719747869670644286e+04 3.365302914809252979e+04 2.520725953432795723e+04 1.955734954407782789e+04 1.407547604391831555e+04 8.974291843389992209e+03 6.214128910565735168e+03 4.558025573597858966e+03 3.490067325362268093e+03
6.000000000000000000e+09 3.178637126388145261e+05 2.465705340921914030e+05 1.958544208733941487e+05 1.313620445088978449e+05 9.385575724946877745e+04 7.026918900876441330e+04 4.858544292826822493e+04 3.233361931942176307e+04 2.305078509832371856e+04 1.725929801030744784e+04 1.339254035799548546e+04 9.637006685439917419e+03 6.142063679706351650e+03 4.253522130750993711e+03 3.119978416553178704e+03 2.389558748424053647e+03
7.000000000000000000e+09 2.298839816084915656e+05 1.783167268922069634e+05 1.416548374315663823e+05 9.501345886786471237e+04 6.789373865063241101e+04 5.083075131718054035e+04 3.513881669858493842e+04 2.338384790416185206e+04 1.666367838018670591e+04 1.247768918180623587e+04 9.679417036919898237e+03 6.963664551633610245e+03 4.437696507370139443e+03 3.072961854887653772e+03 2.254636556588501207e+03 1.727318433594502039e+03
8.000000000000000000e+09 1.730300820347028493e+05 1.341404832616825297e+05 1.065819478062677226e+05 7.147343768177338643e+04 5.106932839433002664e+04 3.824188876017420989e+04 2.643162022719124798e+04 1.758216903755886597e+04 1.252900321308822640e+04 9.378148082921843525e+03 7.275114049743928263e+03 5.233877177564876547e+03 3.333959191740823371e+03 2.309252373951166192e+03 1.694792176297623882e+03 1.299153701770713951e+03
