# f	l_couple	l_vert	
# 0.269040181091 (lcfrac)
# 9.1e+11 (f0)
# 3.8e+11 (f0_FB)
# 0.971701285387 (lengthshift filterbank)
# 4.7 (rturn)
# 1.09493096955 Lstubfrac
# 2.46666863464 LstubShift
3.000000000000000000e+11 2.893201498571972508e+01 3.490838045180569793e+01
3.010000000000000000e+11 2.883325401316798775e+01 3.473881606745679562e+01
3.020000000000000000e+11 2.873514248818035455e+01 3.457036673061630694e+01
3.030000000000000000e+11 2.863767397628984668e+01 3.440302139383906876e+01
3.040000000000000000e+11 2.854084212757888039e+01 3.423676915484414707e+01
3.050000000000000000e+11 2.844464067560859633e+01 3.407159925467668415e+01
3.060000000000000000e+11 2.834906343566956366e+01 3.390750107470442742e+01
3.070000000000000000e+11 2.825410430368221881e+01 3.374446413472992390e+01
3.080000000000000000e+11 2.815975725483322378e+01 3.358247809064924638e+01
3.090000000000000000e+11 2.806601634221919639e+01 3.342153273212337439e+01
3.100000000000000000e+11 2.797287569571544097e+01 3.326161798063593977e+01
3.110000000000000000e+11 2.788032952061528391e+01 3.310272388715702618e+01
3.120000000000000000e+11 2.778837209656857610e+01 3.294484063032069088e+01
3.130000000000000000e+11 2.769699777624191128e+01 3.278795851412470341e+01
3.140000000000000000e+11 2.760620098419640200e+01 3.263206796600371007e+01
3.150000000000000000e+11 2.751597621592443943e+01 3.247715953517548826e+01
3.160000000000000000e+11 2.742631803642782273e+01 3.232322389019969933e+01
3.170000000000000000e+11 2.733722107923180644e+01 3.217025181728507022e+01
3.180000000000000000e+11 2.724868004551232659e+01 3.201823421879094411e+01
3.190000000000000000e+11 2.716068970274612226e+01 3.186716211090961082e+01
3.200000000000000000e+11 2.707324488391778772e+01 3.171702662230492820e+01
3.210000000000000000e+11 2.698634048619442183e+01 3.156781899183677353e+01
3.220000000000000000e+11 2.689997147528790222e+01 3.141953057605071109e+01
3.230000000000000000e+11 2.681413287718537575e+01 3.127215283497992715e+01
3.240000000000000000e+11 2.672881976827452277e+01 3.112567731519116165e+01
3.250000000000000000e+11 2.664402729355474975e+01 3.098009568105175049e+01
3.260000000000000000e+11 2.655975065752011943e+01 3.083539969907644718e+01
3.270000000000000000e+11 2.647598512317999564e+01 3.069158123624590928e+01
3.280000000000000000e+11 2.639272601149221842e+01 3.054863225903347512e+01
3.290000000000000000e+11 2.630996870019520628e+01 3.040654483140008324e+01
3.300000000000000000e+11 2.622770862303168471e+01 3.026531111346135816e+01
3.310000000000000000e+11 2.614594126898321136e+01 3.012492336017343320e+01
3.320000000000000000e+11 2.606466218110369581e+01 2.998537391933017915e+01
3.330000000000000000e+11 2.598386695635218047e+01 2.984665523127608822e+01
3.340000000000000000e+11 2.590355124411726351e+01 2.970875982637286228e+01
3.350000000000000000e+11 2.582371074581330461e+01 2.957168032430610793e+01
3.360000000000000000e+11 2.574434121402014242e+01 2.943540943260828868e+01
3.370000000000000000e+11 2.566543845159429793e+01 2.929993994513277755e+01
3.380000000000000000e+11 2.558699831127919566e+01 2.916526474138461822e+01
3.390000000000000000e+11 2.550901669450339782e+01 2.903137678445715864e+01
3.400000000000000000e+11 2.543148955097384345e+01 2.889826912033373674e+01
3.410000000000000000e+11 2.535441287795595855e+01 2.876593487665167004e+01
3.420000000000000000e+11 2.527778271941071253e+01 2.863436726122061060e+01
3.430000000000000000e+11 2.520159516551264289e+01 2.850355956119510381e+01
3.440000000000000000e+11 2.512584635177376668e+01 2.837350514157034809e+01
3.450000000000000000e+11 2.505053245854540123e+01 2.824419744432690749e+01
3.460000000000000000e+11 2.497564971033887105e+01 2.811562998726442686e+01
3.470000000000000000e+11 2.490119437513750356e+01 2.798779636282034033e+01
3.480000000000000000e+11 2.482716276383885301e+01 2.786069023711225867e+01
3.490000000000000000e+11 2.475355122956421994e+01 2.773430534875245002e+01
3.500000000000000000e+11 2.468035616703018675e+01 2.760863550776884523e+01
3.510000000000000000e+11 2.460757401219411378e+01 2.748367459499633014e+01
3.520000000000000000e+11 2.453520124134536928e+01 2.735941656051653581e+01
3.530000000000000000e+11 2.446323437075393414e+01 2.723585542305445273e+01
3.540000000000000000e+11 2.439166995602671761e+01 2.711298526887331661e+01
3.550000000000000000e+11 2.432050459143581733e+01 2.699080025062129806e+01
3.560000000000000000e+11 2.424973490977953361e+01 2.686929458709282414e+01
3.570000000000000000e+11 2.417935758130575508e+01 2.674846256138017253e+01
3.580000000000000000e+11 2.410936931351700352e+01 2.662829852053874191e+01
3.590000000000000000e+11 2.403976685066305308e+01 2.650879687471589108e+01
3.600000000000000000e+11 2.397054697300533022e+01 2.638995209588799895e+01
3.610000000000000000e+11 2.390170649666821845e+01 2.627175871760516657e+01
3.620000000000000000e+11 2.383324227273369189e+01 2.615421133343676274e+01
3.630000000000000000e+11 2.376515118701864537e+01 2.603730459658915208e+01
3.640000000000000000e+11 2.369743015961752164e+01 2.592103321912036762e+01
3.650000000000000000e+11 2.363007614428144620e+01 2.580539197087419723e+01
3.660000000000000000e+11 2.356308612812704695e+01 2.569037567898021734e+01
3.670000000000000000e+11 2.349645713093794797e+01 2.557597922665451051e+01
3.680000000000000000e+11 2.343018620495683280e+01 2.546219755284269581e+01
3.690000000000000000e+11 2.336427043440250628e+01 2.534902565139068997e+01
3.700000000000000000e+11 2.329870693492847877e+01 2.523645857011525351e+01
3.710000000000000000e+11 2.323349285333867442e+01 2.512449141031574129e+01
3.720000000000000000e+11 2.316862536704866571e+01 2.501311932584923881e+01
3.730000000000000000e+11 2.310410168359977590e+01 2.490233752229618602e+01
3.740000000000000000e+11 2.303991904066229779e+01 2.479214125696599069e+01
3.750000000000000000e+11 2.297607470510243743e+01 2.468252583729501026e+01
3.760000000000000000e+11 2.291256597296675324e+01 2.457348662081983548e+01
3.770000000000000000e+11 2.284939016899707909e+01 2.446501901434448456e+01
3.780000000000000000e+11 2.278654464598905349e+01 2.435711847283899090e+01
3.790000000000000000e+11 2.272402678502259121e+01 2.424978049983517536e+01
3.800000000000000000e+11 2.266183399446493851e+01 2.414300064571491333e+01
3.810000000000000000e+11 2.259996370990803172e+01 2.403677450760264378e+01
3.820000000000000000e+11 2.253841339387916420e+01 2.393109772886852937e+01
3.830000000000000000e+11 2.247718053526408966e+01 2.382596599813805938e+01
3.840000000000000000e+11 2.241626264919372602e+01 2.372137504909746042e+01
3.850000000000000000e+11 2.235565727651853862e+01 2.361732065959130722e+01
3.860000000000000000e+11 2.229536198355998522e+01 2.351379865119575641e+01
3.870000000000000000e+11 2.223537436184349048e+01 2.341080488876005461e+01
3.880000000000000000e+11 2.217569202760711988e+01 2.330833527956301054e+01
3.890000000000000000e+11 2.211631262164452494e+01 2.320638577304335115e+01
3.900000000000000000e+11 2.205723380893691044e+01 2.310495236016779330e+01
3.910000000000000000e+11 2.199845327826557195e+01 2.300403107276586923e+01
3.920000000000000000e+11 2.193996874201566527e+01 2.290361798319294451e+01
3.930000000000000000e+11 2.188177793584456765e+01 2.280370920376087440e+01
3.940000000000000000e+11 2.182387861838389398e+01 2.270430088622634912e+01
3.950000000000000000e+11 2.176626857092663059e+01 2.260538922125378036e+01
3.960000000000000000e+11 2.170894559709337557e+01 2.250697043784221307e+01
3.970000000000000000e+11 2.165190752278139996e+01 2.240904080323791447e+01
3.980000000000000000e+11 2.159515219552375953e+01 2.231159662183395653e+01
3.990000000000000000e+11 2.153867748456649878e+01 2.221463423530283876e+01
4.000000000000000000e+11 2.148248128037684879e+01 2.211815002175206502e+01
4.010000000000000000e+11 2.142656149434353097e+01 2.202214039520960398e+01
4.020000000000000000e+11 2.137091605886970314e+01 2.192660180578346285e+01
4.030000000000000000e+11 2.131554292663859584e+01 2.183153073840085057e+01
4.040000000000000000e+11 2.126044007061472740e+01 2.173692371281026681e+01
4.050000000000000000e+11 2.120560548387014421e+01 2.164277728328313799e+01
4.060000000000000000e+11 2.115103717911146575e+01 2.154908803780187299e+01
4.070000000000000000e+11 2.109673318867662672e+01 2.145585259805415745e+01
4.080000000000000000e+11 2.104272372318417084e+01 2.136312283316201643e+01
4.090000000000000000e+11 2.098899937427562179e+01 2.127088258975562951e+01
4.100000000000000000e+11 2.093553342865155287e+01 2.117908600331934110e+01
4.110000000000000000e+11 2.088232399529232097e+01 2.108772982712954303e+01
4.120000000000000000e+11 2.082936920149033000e+01 2.099681084590287128e+01
4.130000000000000000e+11 2.077666719272577112e+01 2.090632587558292954e+01
4.140000000000000000e+11 2.072421613222379477e+01 2.081627176257987344e+01
4.150000000000000000e+11 2.067201420107253185e+01 2.072664538397317102e+01
4.160000000000000000e+11 2.062005959771256869e+01 2.063744364663499198e+01
4.170000000000000000e+11 2.056835053794512191e+01 2.054866348724424086e+01
4.180000000000000000e+11 2.051688525454581935e+01 2.046030187162352831e+01
4.190000000000000000e+11 2.046566199707282863e+01 2.037235579440964273e+01
4.200000000000000000e+11 2.041467903193711564e+01 2.028482227917425718e+01
4.210000000000000000e+11 2.036393464182059176e+01 2.019769837742488505e+01
4.220000000000000000e+11 2.031342712575865050e+01 2.011098116874664754e+01
4.230000000000000000e+11 2.026315479884410919e+01 2.002466776029387319e+01
4.240000000000000000e+11 2.021311599192206998e+01 1.993875528626629290e+01
4.250000000000000000e+11 2.016330905171355425e+01 1.985324090812126485e+01
4.260000000000000000e+11 2.011373234034174473e+01 1.976812181376036648e+01
4.270000000000000000e+11 2.006438423522199344e+01 1.968339521734058906e+01
4.280000000000000000e+11 2.001526312900809756e+01 1.959905835918203820e+01
4.290000000000000000e+11 1.996636742922098762e+01 1.951510850513045625e+01
4.300000000000000000e+11 1.991769555825667837e+01 1.943154294657087888e+01
4.310000000000000000e+11 1.986924595308626351e+01 1.934835899991254848e+01
4.320000000000000000e+11 1.982101706511136641e+01 1.926555400634070025e+01
4.330000000000000000e+11 1.977300736012058735e+01 1.918312533174183443e+01
4.340000000000000000e+11 1.972521531786675908e+01 1.910107036597788266e+01
4.350000000000000000e+11 1.967763943220474232e+01 1.901938652312277611e+01
4.360000000000000000e+11 1.963027821071905166e+01 1.893807124082311333e+01
4.370000000000000000e+11 1.958313017460973882e+01 1.885712198010225649e+01
4.380000000000000000e+11 1.953619385860369206e+01 1.877653622520801235e+01
4.390000000000000000e+11 1.948946781076542933e+01 1.869631148328780768e+01
4.400000000000000000e+11 1.944295059230899625e+01 1.861644528406566224e+01
4.410000000000000000e+11 1.939664077748936677e+01 1.853693517965585613e+01
4.420000000000000000e+11 1.935053695341412805e+01 1.845777874423950493e+01
4.430000000000000000e+11 1.930462925860481249e+01 1.837895904647740508e+01
4.440000000000000000e+11 1.925881746300029107e+01 1.830030399968217125e+01
4.450000000000000000e+11 1.921320772061398685e+01 1.822199586147510786e+01
4.460000000000000000e+11 1.916779866693261525e+01 1.814403228910024524e+01
4.470000000000000000e+11 1.912258894954530319e+01 1.806641096058051232e+01
4.480000000000000000e+11 1.907757722819813750e+01 1.798912957481125829e+01
4.490000000000000000e+11 1.903276217445217355e+01 1.791218585097321636e+01
4.500000000000000000e+11 1.898814247166540525e+01 1.783557752850143174e+01
4.510000000000000000e+11 1.894371681493283432e+01 1.775930236698246745e+01
4.520000000000000000e+11 1.889948391080162438e+01 1.768335814566524533e+01
4.530000000000000000e+11 1.885544247725469091e+01 1.760774266343295835e+01
4.540000000000000000e+11 1.881159124353277079e+01 1.753245373849753008e+01
4.550000000000000000e+11 1.876792894997333505e+01 1.745748920812305727e+01
4.560000000000000000e+11 1.872445434803062270e+01 1.738284692866020720e+01
4.570000000000000000e+11 1.868116620001585204e+01 1.730852477510016740e+01
4.580000000000000000e+11 1.863806327905333049e+01 1.723452064099931391e+01
4.590000000000000000e+11 1.859514436892797207e+01 1.716083243821739046e+01
4.600000000000000000e+11 1.855240826388727271e+01 1.708745809657752091e+01
4.610000000000000000e+11 1.850985376878734812e+01 1.701439556411695975e+01
4.620000000000000000e+11 1.846747969867177019e+01 1.694164280636397990e+01
4.630000000000000000e+11 1.842528487886752941e+01 1.686919780650261202e+01
4.640000000000000000e+11 1.838326814479700388e+01 1.679705856504984496e+01
4.650000000000000000e+11 1.834142834178087256e+01 1.672522309951720132e+01
4.660000000000000000e+11 1.829976432520687268e+01 1.665368944470054657e+01
4.670000000000000000e+11 1.825827496010419537e+01 1.658245565194928872e+01
4.680000000000000000e+11 1.821695912120169680e+01 1.651151978926638719e+01
4.690000000000000000e+11 1.817581569287647625e+01 1.644087994121997554e+01
4.700000000000000000e+11 1.813484356883532911e+01 1.637053420839657747e+01
4.710000000000000000e+11 1.809404165232785999e+01 1.630048070776685165e+01
4.720000000000000000e+11 1.805340885576159238e+01 1.623071757202490772e+01
4.730000000000000000e+11 1.801294410070228125e+01 1.616124294958873264e+01
4.740000000000000000e+11 1.797264631789534661e+01 1.609205500463704652e+01
4.750000000000000000e+11 1.793251444697003194e+01 1.602315191660137828e+01
4.760000000000000000e+11 1.789260439619368981e+01 1.595462967533164544e+01
4.770000000000000000e+11 1.785285997952951575e+01 1.588639181407084067e+01
4.780000000000000000e+11 1.781327824288493389e+01 1.581843326088745982e+01
4.790000000000000000e+11 1.777385816171671351e+01 1.575075225672591017e+01
4.800000000000000000e+11 1.773459871996588078e+01 1.568334705709733612e+01
4.810000000000000000e+11 1.769549891003919129e+01 1.561621593204786507e+01
4.820000000000000000e+11 1.765655773265199358e+01 1.554935716588875749e+01
4.830000000000000000e+11 1.761777419673115830e+01 1.548276905702982020e+01
4.840000000000000000e+11 1.757914731948366338e+01 1.541644991809706511e+01
4.850000000000000000e+11 1.754067612609135907e+01 1.535039807540872658e+01
4.860000000000000000e+11 1.750235964979337311e+01 1.528461186911672343e+01
4.870000000000000000e+11 1.746419693173005072e+01 1.521908965293869187e+01
4.880000000000000000e+11 1.742618702081541571e+01 1.515382979393901763e+01
4.890000000000000000e+11 1.738832897387331045e+01 1.508883067276260448e+01
4.900000000000000000e+11 1.735062185524694200e+01 1.502409068296448424e+01
4.910000000000000000e+11 1.731306473693831194e+01 1.495960823124919870e+01
4.920000000000000000e+11 1.727565669846927676e+01 1.489538173723225611e+01
4.930000000000000000e+11 1.723839682682124419e+01 1.483140963333657680e+01
4.940000000000000000e+11 1.720128421633360816e+01 1.476769036461814721e+01
4.950000000000000000e+11 1.716431796862734416e+01 1.470422238863483955e+01
4.960000000000000000e+11 1.712749719251423386e+01 1.464100417529052578e+01
4.970000000000000000e+11 1.709082100402615012e+01 1.457803420688534857e+01
4.980000000000000000e+11 1.705428852622891256e+01 1.451531097779621859e+01
4.990000000000000000e+11 1.701789888920025717e+01 1.445283299443885028e+01
5.000000000000000000e+11 1.698165122996610776e+01 1.439059877515848029e+01
5.010000000000000000e+11 1.694554469234524419e+01 1.432860684996307299e+01
5.020000000000000000e+11 1.690957842705214276e+01 1.426685576069996841e+01
5.030000000000000000e+11 1.687375159147424242e+01 1.420534406067338296e+01
5.040000000000000000e+11 1.683806334969089136e+01 1.414407031467701614e+01
5.050000000000000000e+11 1.680251287237230784e+01 1.408303309882053611e+01
5.060000000000000000e+11 1.676709933662676377e+01 1.402223100026722591e+01
5.070000000000000000e+11 1.673182192621275632e+01 1.396166261759825034e+01
5.080000000000000000e+11 1.669667983113064125e+01 1.390132656011149237e+01
5.090000000000000000e+11 1.666167224777397138e+01 1.384122144808146260e+01
5.100000000000000000e+11 1.662679837885898593e+01 1.378134591263818010e+01
5.110000000000000000e+11 1.659205743321300375e+01 1.372169859540390036e+01
5.120000000000000000e+11 1.655744862593706301e+01 1.366227814877229463e+01
5.130000000000000000e+11 1.652297117815059480e+01 1.360308323547017295e+01
5.140000000000000000e+11 1.648862431700278108e+01 1.354411252857686065e+01
5.150000000000000000e+11 1.645440727569198813e+01 1.348536471155767913e+01
5.160000000000000000e+11 1.642031929324340567e+01 1.342683847788210016e+01
5.170000000000000000e+11 1.638635961461660528e+01 1.336853253120844442e+01
5.180000000000000000e+11 1.635252749053139709e+01 1.331044558508487796e+01
5.190000000000000000e+11 1.631882217746287722e+01 1.325257636294090702e+01
5.200000000000000000e+11 1.628524293761840980e+01 1.319492359804788606e+01
5.210000000000000000e+11 1.625178903876979675e+01 1.313748603323082165e+01
5.220000000000000000e+11 1.621845975434614218e+01 1.308026242102787506e+01
5.230000000000000000e+11 1.618525436327751166e+01 1.302325152342186243e+01
5.240000000000000000e+11 1.615217214992937400e+01 1.296645211172776158e+01
5.250000000000000000e+11 1.611921240417988344e+01 1.290986296672534905e+01
5.260000000000000000e+11 1.608637442120391015e+01 1.285348287828845315e+01
5.270000000000000000e+11 1.605365750154918913e+01 1.279731064551565112e+01
5.280000000000000000e+11 1.602106095101565231e+01 1.274134507652308201e+01
5.290000000000000000e+11 1.598858408058062786e+01 1.268558498831607650e+01
5.300000000000000000e+11 1.595622620650473067e+01 1.263002920697092435e+01
5.310000000000000000e+11 1.592398665006348857e+01 1.257467656717409099e+01
5.320000000000000000e+11 1.589186474348141331e+01 1.251952592241054418e+01
5.330000000000000000e+11 1.585985981951676926e+01 1.246457612708167417e+01
5.340000000000000000e+11 1.582797120736459284e+01 1.240982602947107338e+01
5.350000000000000000e+11 1.579619824842225029e+01 1.235527449881275430e+01
5.360000000000000000e+11 1.576454028886359993e+01 1.230092041254155077e+01
5.370000000000000000e+11 1.573299667975072680e+01 1.224676265648497520e+01
5.380000000000000000e+11 1.570156677695633896e+01 1.219280012472998820e+01
5.390000000000000000e+11 1.567024994109976888e+01 1.213903171951310611e+01
5.400000000000000000e+11 1.563904553751360282e+01 1.208545635116310990e+01
5.410000000000000000e+11 1.560795293615838553e+01 1.203207293795460586e+01
5.420000000000000000e+11 1.557697151163477045e+01 1.197888040612886584e+01
5.430000000000000000e+11 1.554610064315185092e+01 1.192587768983949204e+01
5.440000000000000000e+11 1.551533971440941606e+01 1.187306373095022494e+01
5.450000000000000000e+11 1.548468811365730957e+01 1.182043747913687071e+01
5.460000000000000000e+11 1.545414523355981729e+01 1.176799789165446697e+01
5.470000000000000000e+11 1.542371047113890548e+01 1.171574393323983188e+01
5.480000000000000000e+11 1.539338322791776648e+01 1.166367457635801230e+01
5.490000000000000000e+11 1.536316290964099984e+01 1.161178880072185748e+01
5.500000000000000000e+11 1.533304892641212724e+01 1.156008559352812526e+01
5.510000000000000000e+11 1.530304069257464228e+01 1.150856394925324722e+01
5.520000000000000000e+11 1.527313762660485708e+01 1.145722286946937629e+01
5.530000000000000000e+11 1.524333915130344153e+01 1.140606136317321528e+01
5.540000000000000000e+11 1.521364469349466297e+01 1.135507844626965479e+01
5.550000000000000000e+11 1.518405368413025336e+01 1.130427314175009101e+01
5.560000000000000000e+11 1.515456555826491147e+01 1.125364447965039361e+01
5.570000000000000000e+11 1.512517975491882183e+01 1.120319149681481008e+01
5.580000000000000000e+11 1.509589571717587297e+01 1.115291323706466287e+01
